query_id,igv_id,title,url,baseline_rank,rrf_score,ThEM,ThSM,GeoEM,GeoRM,TempEM,TempCM,TGI,TGTI
Q04,66d62a994c92b073b2002b89,National Environmental Public Health Tracking Network Data Explorer,https://ephtracking.cdc.gov/DataExplorer/,28,0.019984326,0,0.773314774,0,0.5,0,,0.096664347,
Q04,66d6de1ad35448426ca06617,March of Dimes Maternity Care Deserts Dashboard | Deloitte US,https://www2.deloitte.com/us/en/pages/life-sciences-and-health-care/articles/march-of-dimes-maternity-care-deserts-dashboard.html,29,0.019931607,0,0.784018993,0,0.75,0,,0.147003561,
Q04,66d6d554d28af346fda0a989,Interactive Map | Mountains-to-Sea Trail,https://mountainstoseatrail.org/the-trail/map/,30,0.019758716,0,0.771660566,0,0.75,0.5,0.2,0.144686356,0.050640225
Q04,66d6f2999842769ddfefe0dd,Current Map | U.S. Drought Monitor,https://droughtmonitor.unl.edu/,31,0.019538606,0,0.776817858,1,1,0.5,0.2,0.388408929,0.135943125
Q04,66d6d87fd28af346fda0a9ae,Fine Free Map,https://www.urbanlibraries.org/initiatives/democracy/fine-free-map,32,0.01953761,0,0.762957841,0,0.75,0.5,0.2,0.143054595,0.050069108
Q04,66d5a661f71a5d7a732e7833,COVID-19 Map - Johns Hopkins Coronavirus Resource Center,https://coronavirus.jhu.edu/map.html,33,0.019501923,0,0.772802949,1,1,0,0.2,0.386401474,0.038640147
Q04,66d6336b4c92b073b2002bec,Interactive Map: US Abortion Policies and Access After Roe | Guttmacher Institute,https://states.guttmacher.org/policies/,34,0.019116632,0,0.743598223,0,0.5,1,1,0.092949778,0.092949778
Q04,66d708969842769ddfefe1d4,Good Clean Energy Jobs Powered by the Inflation Reduction Act | U.S. Department of Labor,https://www.dol.gov/general/good-jobs/cleanenergyprojects,35,0.019015152,0.142857143,0.794978291,1,1,0.5,1,0.468917717,0.351688288
Q04,66d7013c9842769ddfefe181,Child Care Desert Map | Community Evaluation Programs | University Outreach and Engagement,https://cep.msu.edu/projects/child-care-mapping-project/maps-and-charts/child-care-desert-map,36,0.018957772,0,0.762176603,0,0.75,0,0.8,0.142908113,0.057163245
Q04,66d6dd2ad35448426ca0660c,Fairtrade Impact Map -,https://www.fairtrade.net/impact/fairtrade-impact-across-the-world,37,0.01871118,0,0.777521551,0,0.75,0.5,1,0.145785291,0.109338968
Q04,66d6fff39842769ddfefe173,Map of Drought Impacts,https://droughtreporter.unl.edu/map/,38,0.018392418,0,0.774286091,0,0.75,0.5,0.2,0.145178642,0.050812525
Q04,66d7055d9842769ddfefe1af,Washington Park Arboretum Interactive Map ~ UW Botanic Gardens,https://depts.washington.edu/uwbg/gardens/map.shtml,39,0.018356375,0,0.752890527,0,0.75,0.5,0.2,0.141166974,0.049408441
Q04,66d6ddd2d35448426ca06614,"State of bathing waters in 2023
  —

  European Environment Agency",https://www.eea.europa.eu/data-and-maps/explore-interactive-maps/state-of-bathing-waters-in-2023,40,0.018183314,0,0.761668205,0,0,1,0.8,0,0
Q05,66d6d554d28af346fda0a989,Interactive Map | Mountains-to-Sea Trail,https://mountainstoseatrail.org/the-trail/map/,1,0.032786885,0,0.877169758,0,0.375,0.5,0.25,0.082234665,0.030837999
Q05,66d708f69842769ddfefe1d9,Interactive Map - Mountains To Sound Greenway Trust,https://mtsgreenway.org/explore/map/,2,0.031513648,0,0.871252239,0,0.375,0.5,0.25,0.081679897,0.030629962
Q05,66d709379842769ddfefe1dd,Maps - Cuyahoga Valley National Park (U.S. National Park Service),https://www.nps.gov/cuva/planyourvisit/maps.htm,3,0.031513648,0.5,0.853527427,0.5,0.5,0,0.25,0.338381857,0.042297732
Q05,66d7115f9842769ddfefe235,Maps - Glacier National Park (U.S. National Park Service),https://www.nps.gov/glac/planyourvisit/maps.htm,4,0.030117754,0.166666667,0.850519836,0.5,0.5,0,0.25,0.254296626,0.031787078
Q05,66e889d8dca1e1ff7088bd2c,Visit Washington State | Washington State Tourism,http://www.experiencewa.com/,5,0.030076888,0.166666667,0.845348716,0,0.375,0.5,0.25,0.094876442,0.035578666
Q05,66d711309842769ddfefe233,Interactive Map | Beltline,https://beltline.org/map/,6,0.029957523,0.166666667,0.831855834,0,0,0.5,0.25,0,0
Q05,66d6281c4c92b073b2002b6d,Maps - Potomac Heritage National Scenic Trail (U.S. National Park Service),https://www.nps.gov/pohe/planyourvisit/maps.htm,7,0.029857398,0.166666667,0.844577402,0,0.375,0.5,1,0.094804131,0.071103099
Q05,66e888fedca1e1ff7088bd24,Weather Prediction Center,https://www.wpc.ncep.noaa.gov/NationalForecastChart/map.php,8,0.027587519,0.166666667,0.777844101,0,0.375,0.5,0.25,0.088547884,0.033205457
Q05,66d70f3f9842769ddfefe21e,Maps - Virgin Islands National Park (U.S. National Park Service),https://www.nps.gov/viis/planyourvisit/maps.htm,9,0.027106227,0.333333333,0.825714827,0,0,0,0,0,0
Q05,66d6e8bb9842769ddfefe06a,Washington's interactive accessibility recreational map | Washington Department of Fish & Wildlife,https://wdfw.wa.gov/accessibility/map,10,0.026742581,0,0.826545,0,0.375,0.5,1,0.077488594,0.058116445
Q05,66d6e4859842769ddfefe037,SEVIS Data Mapping Tool | Study in the States,https://studyinthestates.dhs.gov/sevis-data-mapping-tool,11,0.024891775,0,0.797718436,0.5,0.5,0.5,0.25,0.199429609,0.074786103
Q05,66d5b015273dcf549226919d,Maps - Minute Man National Historical Park (U.S. National Park Service),https://www.nps.gov/mima/planyourvisit/maps.htm,12,0.023894183,0.166666667,0.827452123,0,0.375,0.5,0.25,0.093198637,0.034949489
Q05,66d62a994c92b073b2002b89,National Environmental Public Health Tracking Network Data Explorer,https://ephtracking.cdc.gov/DataExplorer/,13,0.023735955,0.166666667,0.809706122,0,0.25,0,,0.061023299,
Q05,66d710389842769ddfefe229,Highbanks - Metro Parks - Central Ohio Park System,https://www.metroparks.net/parks-and-trails/highbanks/,14,0.023717595,0,0.811805904,0,0.375,0.5,0.25,0.076106803,0.028540051
Q05,66d70c849842769ddfefe1ff,QuickMap,https://quickmap.dot.ca.gov/,15,0.022859308,0,0.811599642,0,0.375,0.5,0.25,0.076087466,0.0285328
Q05,66d6f2999842769ddfefe0dd,Current Map | U.S. Drought Monitor,https://droughtmonitor.unl.edu/,16,0.022705882,0,0.770962,0.5,0.5,0.5,0.25,0.1927405,0.072277687
Q05,66d5a5d1f71a5d7a732e782d,Interactive Map for Heritage Rail Trail - York County Rail Trail Authority,https://www.yorkcountytrails.org/interactive-map-for-heritage-rail-trail/,17,0.022677311,0,0.826321542,0,0,0.5,0.75,0,0
Q05,66d623244c92b073b2002b36,Sustainability Map | Sustainable UC Davis,https://sustainability.ucdavis.edu/sustainability-map,18,0.02265745,0,0.807589918,0,0,0.5,0.25,0,0
Q05,66d5a5fdf71a5d7a732e782f,,https://friendsofsleepingbear.org/sbht-i-map/,19,0.022403004,0,0.842494547,0,0,0,,0,
Q05,66d571625e27b9bcf8ff9c45,Count Love,https://countlove.org/,20,0.021590909,0,0.765807271,0,0.25,0.5,0.25,0.047862954,0.017948608
Q05,66d70e689842769ddfefe214,Maps - Mammoth Cave National Park (U.S. National Park Service),https://www.nps.gov/maca/planyourvisit/maps.htm,21,0.021464646,0.166666667,0.851583749,0,0,0,0.25,0,0
Q05,66e8a95daf2647a86e74a1f0,Reliable Map Data for Hands-Free Driving | DMP North America,https://dmp-maps.com/products/products-services/,22,0.021327968,0,0.804393917,0.5,0.5,0.5,0.25,0.201098479,0.07541193
Q05,66d6f6c09842769ddfefe10c,Sonoran Desert National Monument | Bureau of Land Management,https://www.blm.gov/visit/sonoran-desert-national-monument,23,0.021157895,0.166666667,0.826900989,0.5,0.5,0,0,0.248391914,0
Q05,66d62be64c92b073b2002b97,Hawaiian Volcano Observatory | U.S. Geological Survey,https://www.usgs.gov/observatories/hvo,24,0.021057202,0,0.810420245,0.5,0.5,0.5,0.25,0.202605061,0.075976898
Q05,66e8a67caf2647a86e74a1cf,USGS WaterWatch -- Streamflow conditions,http://waterwatch.usgs.gov/?m=real&r=ne&w=map,25,0.020892688,0,0.803541154,0.5,0.5,0.5,0.25,0.200885288,0.075331983
Q05,66d632dd4c92b073b2002be6,NWT wildfire update | Environment and Climate Change,https://www.gov.nt.ca/ecc/services/wildfire-update/en/firedata,26,0.020797599,0,0.80087617,0,0.375,0.5,0.25,0.075082141,0.028155803
Q05,66d6d826d28af346fda0a9ab,"Asheville Urban Trail | Walking Tour of Art, Parks & History | Asheville, NC's Official Travel Site",https://www.exploreasheville.com/urban-trail/,27,0.020779639,0,0.826076031,0,0.375,0.5,1,0.077444628,0.058083471
Q05,66d6d57cd28af346fda0a98b,Bird Migration Explorer,https://explorer.audubon.org/en/home,28,0.020726496,0,0.808334976,0,0.375,0.5,0.25,0.075781404,0.028418027
Q05,66d6f7b59842769ddfefe117,Maps - Hubbell Trading Post National Historic Site (U.S. National Park Service),https://www.nps.gov/hutr/planyourvisit/maps.htm,29,0.020594736,0.166666667,0.824202776,0,0.375,0,0,0.09289401,0
Q05,66d6302f4c92b073b2002bc8,Sustainability Map | Sustainable Campus,https://sustainablecampus.cornell.edu/sustainability-map,30,0.020454101,0.166666667,0.783568561,0,0,0.5,0.25,0,0
Q05,66d700e29842769ddfefe17d,Lead Water Service Line Map,https://www.grandrapidsmi.gov/Government/Departments/Water-System/Lead-in-Drinking-Water/Lead-Water-Service-Line-Map,31,0.020178274,0,0.785112619,0.5,0.5,0.5,1,0.196278155,0.147208616
Q05,66e885b9dca1e1ff7088bd03,Home - Lee & White,https://leeandwhiteatl.com/,32,0.019798793,0,0.776047289,0,0.375,0.5,0.25,0.072754433,0.027282913
Q05,66d6d477d28af346fda0a97f,Interactive map: How has local sea level in the United States changed over time? | NOAA Climate.gov,http://www.climate.gov/news-features/features/interactive-map-how-has-local-sea-level-united-states-changed-over-time,33,0.019564415,0,0.782973468,0.5,0.5,0.5,0.25,0.195743367,0.073403763
Q05,66d625a04c92b073b2002b51,GIS,https://www.weather.gov/gis/,34,0.01948359,0.166666667,0.814237416,0,0,0,0.25,0,0
Q05,66d6d6d0d28af346fda0a99b,Light pollution map,https://www.lightpollutionmap.info/,35,0.019389367,0,0.791885912,0,0.25,0.5,0.75,0.04949287,0.030933043
Q05,66d6f16f9842769ddfefe0d0,California Marine Protected Areas (MPAs),https://wildlife.ca.gov/Conservation/Marine/MPAs,36,0.01935743,0,0.791409105,0,0.375,0.5,0,0.074194604,0.018548651
Q05,66d5a9ebf71a5d7a732e785b,Interactive Hunting Map | Department Of Natural Resources Division,https://georgiawildlife.com/locations/hunting,37,0.019122383,0,0.828068733,0,0.375,0.5,0.25,0.077631444,0.029111791
Q05,66d6d5d8d28af346fda0a98f,Visited countries map,https://visitedplaces.com/,38,0.018834966,0,0.807579041,0.5,0.5,0,,0.20189476,
Q05,66d5a19bf71a5d7a732e77fe,NWS Radar,https://radar.weather.gov/,39,0.018576679,0.166666667,0.797385335,0,0.375,0,,0.090379875,
Q05,66d5a886f71a5d7a732e784b,Drone site selection tool - National Research Council Canada,https://nrc.canada.ca/en/drone-tool/,40,0.018518519,0,0.811621457,0,0.375,0,,0.076089512,
Q07,66d6f8889842769ddfefe120,Summer Meal Site Map,https://squaremeals.org/Programs/Summer-Meal-Programs/Summer-Meal-Site-Map,1,0.032786885,0.333333333,0.883977801,1,1,1,1,0.608655567,0.608655567
Q07,66d703bb9842769ddfefe19c,Food Map | Find Maine Food Pantries | Good Shepherd Food Bank,https://www.gsfb.org/food-map/,2,0.031754032,0.166666667,0.845678538,0,0,1,1,0,0
Q07,66d703d19842769ddfefe19d,Food Map - City Harvest,https://www.cityharvest.org/food-map/,3,0.031513648,0.166666667,0.846348405,0,0,0,,0,
Q07,66d6ddecd35448426ca06615,USDA ERS - Go to the Atlas,https://www.ers.usda.gov/data-products/food-access-research-atlas/go-to-the-atlas/,4,0.030330882,0.166666667,0.833925128,0,0,0,0,0,0
Q07,66d6de80d35448426ca0661c,Hunger & Poverty in the United States | Map the Meal Gap,https://map.feedingamerica.org/,5,0.03030303,0.5,0.858406842,0,0.75,1,1,0.254701283,0.254701283
Q07,66d6d87fd28af346fda0a9ae,Fine Free Map,https://www.urbanlibraries.org/initiatives/democracy/fine-free-map,6,0.029631255,0.166666667,0.80109036,0,0,1,1,0,0
Q07,66d6e5189842769ddfefe03e,Howard County Food Connection Map | LHIC,https://www.hclhic.org/foodmap,7,0.029386529,0.333333333,0.820479333,0,0,1,1,0,0
Q07,66d6f05e9842769ddfefe0c5,Brown County » Departments » Extension Brown County » General Information » NEW Food Access Map,https://www.browncountywi.gov/departments/extension-brown-county/general-information/new-food-access-map/,8,0.029211087,0.166666667,0.823114574,0,0,0,,0,
Q07,66d6f0489842769ddfefe0c4,Food Distribution Map,https://www.shawnee.k-state.edu/food_distribution_map/index.html,9,0.029083246,0.166666667,0.836506844,0,0,0,,0,
Q07,66d708f69842769ddfefe1d9,Interactive Map - Mountains To Sound Greenway Trust,https://mtsgreenway.org/explore/map/,10,0.026709402,0,0.779065251,0,0,1,1,0,0
Q07,66d704549842769ddfefe1a3,FDRL Free Food Map | Penn State College of Health and Human Development,https://hhd.psu.edu/shm/research/industry-research-and-thought-leadership/food-decisions-research-laboratory-fdrl/fdrl-free,11,0.02625746,0,0.82868883,0,0,0,,0,
Q07,66d6302f4c92b073b2002bc8,Sustainability Map | Sustainable Campus,https://sustainablecampus.cornell.edu/sustainability-map,12,0.025728709,0,0.801266909,0,0,1,1,0,0
Q07,66d6e8bb9842769ddfefe06a,Washington's interactive accessibility recreational map | Washington Department of Fish & Wildlife,https://wdfw.wa.gov/accessibility/map,13,0.025603392,0.166666667,0.774804354,0,0,1,1,0,0
Q07,66d6f13a9842769ddfefe0ce,WILDFIRES AND DISASTERS | TFS,https://tfsweb.tamu.edu/Burnbans/,14,0.024641577,0,0.779289484,1,1,0,,0.389644742,
Q07,66d6f4589842769ddfefe0f1,California Coastal Commission,https://www.coastal.ca.gov/publiced/ccd/ccd.html,15,0.023888429,0.166666667,0.786693603,0,0,1,1,0,0
Q07,66d6fae29842769ddfefe13a,NOAA Tides and Currents,https://tidesandcurrents.noaa.gov/,16,0.023823029,0,0.777412415,0,0.75,0,,0.145764828,
Q07,66d6dd71d35448426ca0660f,Groundwater Data Viewer | Texas Water Development Board,https://www3.twdb.texas.gov/apps/waterdatainteractive/groundwaterdataviewer,17,0.023335702,0,0.777879328,1,1,0,,0.388939664,
Q07,66e8a95daf2647a86e74a1f0,Reliable Map Data for Hands-Free Driving | DMP North America,https://dmp-maps.com/products/products-services/,18,0.023237179,0,0.757336617,0,0.75,1,1,0.142000616,0.142000616
Q07,66d6d554d28af346fda0a989,Interactive Map | Mountains-to-Sea Trail,https://mountainstoseatrail.org/the-trail/map/,19,0.023037204,0,0.786419481,0,0,1,1,0,0
Q07,66d6ed129842769ddfefe09d,GBIF,https://www.gbif.org/,20,0.022246272,0.166666667,0.781301916,0,0.75,1,1,0.177744109,0.177744109
Q07,66d6f2999842769ddfefe0dd,Current Map | U.S. Drought Monitor,https://droughtmonitor.unl.edu/,21,0.022037652,0,0.781853795,1,1,1,1,0.390926898,0.390926898
Q07,66d708829842769ddfefe1d3,Solar Reference Map - FSEC®,https://energyresearch.ucf.edu/solar-certification/solar-reference-map/,22,0.021777976,0,0.78941524,0,0,1,1,0,0
Q07,66d706d19842769ddfefe1bf,"METRO Interactive System Map | Bus and Rail Transit | Houston, Texas",https://map.ridemetro.org/,23,0.021428571,0,0.767190218,1,1,1,1,0.383595109,0.383595109
Q07,66d70e119842769ddfefe210,Maine Farm and Seafood Products Directory - Cooperative Extension: Agriculture - University of Maine Cooperative Extension,https://extension.umaine.edu/agriculture/farm-product-and-pickup-directory/,24,0.021420389,0,0.791896135,0,0,0,,0,
Q07,66d70afd9842769ddfefe1ee,Harris County Flood Education Mapping Tool,https://www.harriscountyfemt.org/,25,0.021176706,0,0.78988716,1,1,0,,0.39494358,
Q07,66e885b9dca1e1ff7088bd03,Home - Lee & White,https://leeandwhiteatl.com/,26,0.020892688,0.166666667,0.776795685,0,0,1,1,0,0
Q07,66d6336b4c92b073b2002bec,Interactive Map: US Abortion Policies and Access After Roe | Guttmacher Institute,https://states.guttmacher.org/policies/,27,0.020840047,0.166666667,0.811318994,0,0,1,1,0,0
Q07,66d70c849842769ddfefe1ff,QuickMap,https://quickmap.dot.ca.gov/,28,0.020730397,0,0.759154081,0,0,0,0,0,0
Q07,66d700e29842769ddfefe17d,Lead Water Service Line Map,https://www.grandrapidsmi.gov/Government/Departments/Water-System/Lead-in-Drinking-Water/Lead-Water-Service-Line-Map,29,0.020679012,0,0.78679356,0,0.75,1,1,0.147523792,0.147523792
Q07,66d5a9ebf71a5d7a732e785b,Interactive Hunting Map | Department Of Natural Resources Division,https://georgiawildlife.com/locations/hunting,30,0.02048495,0,0.770230293,0,0,1,1,0,0
Q07,66d7013c9842769ddfefe181,Child Care Desert Map | Community Evaluation Programs | University Outreach and Engagement,https://cep.msu.edu/projects/child-care-mapping-project/maps-and-charts/child-care-desert-map,31,0.020375587,0,0.808228046,0,0,0,0,0,0
Q07,66d711309842769ddfefe233,Interactive Map | Beltline,https://beltline.org/map/,32,0.020334805,0,0.79712373,0,0,1,1,0,0
Q07,66d625a04c92b073b2002b51,GIS,https://www.weather.gov/gis/,33,0.01962482,0,0.767751127,0,0,0,0,0,0
Q07,66d708969842769ddfefe1d4,Good Clean Energy Jobs Powered by the Inflation Reduction Act | U.S. Department of Labor,https://www.dol.gov/general/good-jobs/cleanenergyprojects,34,0.019324895,0,0.79325375,0,0.75,1,1,0.148735078,0.148735078
Q07,66d5a1dbf71a5d7a732e7801,2023 USDA Plant Hardiness Zone Map | USDA Plant Hardiness Zone Map,https://planthardiness.ars.usda.gov/home,35,0.018807612,0,0.802046031,0,0.75,0,0,0.150383631,0
Q07,66d709379842769ddfefe1dd,Maps - Cuyahoga Valley National Park (U.S. National Park Service),https://www.nps.gov/cuva/planyourvisit/maps.htm,36,0.018300654,0,0.780138075,0,0.75,0,0,0.146275889,0
Q07,66d6dd2ad35448426ca0660c,Fairtrade Impact Map -,https://www.fairtrade.net/impact/fairtrade-impact-across-the-world,37,0.018099918,0,0.788510025,0,0,1,1,0,0
Q07,66d7115f9842769ddfefe235,Maps - Glacier National Park (U.S. National Park Service),https://www.nps.gov/glac/planyourvisit/maps.htm,38,0.018050254,0,0.777965665,0,0.75,0,0,0.145868562,0
Q07,66d6fefb9842769ddfefe168,Billion-Dollar Weather and Climate Disasters | National Centers for Environmental Information (NCEI),https://www.ncei.noaa.gov/access/billions/mapping,39,0.018024862,0,0.778270006,0,0.75,1,1,0.145925626,0.145925626
Q07,66d570b15e27b9bcf8ff9c3d,Five Years of Drought – Adventures In Mapping,https://adventuresinmapping.com/2016/07/12/five-years-of-drought/,40,0.017977377,0,0.791426778,0,0.75,0,0,0.148392521,0
Q08,66d571375e27b9bcf8ff9c43,"Bklynr | Block by Block, Brooklyn’s Past and Present",http://bklynr.com/block-by-block-brooklyns-past-and-present/,1,0.032522475,0,0.854771495,0.5,0.5,0.5,0.984375,0.213692874,0.15860018
Q08,66d571b65e27b9bcf8ff9c48,"Mapping the Shadows of New York City: Every Building, Every Block - The New York Times",https://www.nytimes.com/interactive/2016/12/21/upshot/Mapping-the-Shadows-of-New-York-City.html?_r=0,2,0.032002048,0,0.818229198,1,1,0.5,0.401041667,0.409114599,0.18431465
Q08,66d573375e27b9bcf8ff9c58,A Tale of Twenty-Two Million Citi Bike Rides: Analyzing the NYC Bike Share System - Todd W. Schneider,http://toddwschneider.com/posts/a-tale-of-twenty-two-million-citi-bikes-analyzing-the-nyc-bike-share-system/,3,0.028612013,0,0.794503421,1,1,0.5,0.020833333,0.39725171,0.103450966
Q08,66d7053d9842769ddfefe1ae,NYC Tree Map,https://tree-map.nycgovparks.org/,4,0.027637722,0,0.792762876,0.5,0.875,0,0,0.272512238,0
Q08,66d6deebd35448426ca06621,Interactive Map – Asia Week New York,https://asiaweekny.com/interactive-map/,5,0.026419626,0,0.795329213,0,0.75,0,0,0.149124227,0
Q08,66d570b15e27b9bcf8ff9c3d,Five Years of Drought – Adventures In Mapping,https://adventuresinmapping.com/2016/07/12/five-years-of-drought/,6,0.025910931,0,0.795390934,0,0.375,0.5,0.03125,0.0745679,0.019807098
Q08,66d5a95af71a5d7a732e7855,Kettering Interactive Zoning & Pattern District Map - Kettering,https://www.ketteringoh.org/kettering-interactive-zoning-map/,7,0.024474558,0.166666667,0.830753326,0,0,0,0,0,0
Q08,66d703d19842769ddfefe19d,Food Map - City Harvest,https://www.cityharvest.org/food-map/,8,0.024096386,0,0.77462858,1,1,0,,0.38731429,
Q08,66d5a550f71a5d7a732e7828,Interactive District Map | City of Detroit,https://detroitmi.gov/webapp/interactive-district-map,9,0.023901099,0.166666667,0.811699003,0,0,0,,0,
Q08,66d5b015273dcf549226919d,Maps - Minute Man National Historical Park (U.S. National Park Service),https://www.nps.gov/mima/planyourvisit/maps.htm,10,0.023489011,0,0.776524007,0,0,0,0,0,0
Q08,66d7055d9842769ddfefe1af,Washington Park Arboretum Interactive Map ~ UW Botanic Gardens,https://depts.washington.edu/uwbg/gardens/map.shtml,11,0.023109244,0,0.774975687,0,0,0,0,0,0
Q08,66d5a642f71a5d7a732e7832,Interactive heritage map - Perth & Kinross Council,https://www.pkc.gov.uk/article/18142/Interactive-heritage-map,12,0.023042071,0,0.823581368,0,0,0,0,0,0
Q08,66d5a972f71a5d7a732e7856,U.S. County Migration Patterns,https://flowsmapper.geo.census.gov/map.html,13,0.022866633,0,0.804599613,0,0.375,0.5,0.057291667,0.075431214,0.021018593
Q08,66d6302f4c92b073b2002bc8,Sustainability Map | Sustainable Campus,https://sustainablecampus.cornell.edu/sustainability-map,14,0.022730208,0.166666667,0.788184911,0,0,0,0,0,0
Q08,66d5a6dcf71a5d7a732e7838,Interactive Map – CRT Forward Tracking Project,https://crtforward.law.ucla.edu/map/,15,0.022224643,0,0.772191644,0,0,0,,0,
Q08,66d5af5b273dcf5492269195,Virginia Dept. of Elections: Interactive Map,https://www.elections.virginia.gov/casting-a-ballot/redistricting/interactive-map/,16,0.022126341,0,0.820297241,0,0,0,0,0,0
Q08,66d6e4859842769ddfefe037,SEVIS Data Mapping Tool | Study in the States,https://studyinthestates.dhs.gov/sevis-data-mapping-tool,17,0.022044574,0,0.778143972,0,0.375,0,0,0.072950997,0
Q08,66d7013c9842769ddfefe181,Child Care Desert Map | Community Evaluation Programs | University Outreach and Engagement,https://cep.msu.edu/projects/child-care-mapping-project/maps-and-charts/child-care-desert-map,18,0.02204316,0.166666667,0.764467537,0,0,0,0.84375,0,0
Q08,66d5a5d1f71a5d7a732e782d,Interactive Map for Heritage Rail Trail - York County Rail Trail Authority,https://www.yorkcountytrails.org/interactive-map-for-heritage-rail-trail/,19,0.022005152,0,0.813658416,0,0,0,0,0,0
Q08,66e88590dca1e1ff7088bd01,New York State Impact,https://ny.cornell.edu/#map,20,0.021953405,0,0.787472665,0.5,0.875,0,,0.270693729,
Q08,66d6f7b59842769ddfefe117,Maps - Hubbell Trading Post National Historic Site (U.S. National Park Service),https://www.nps.gov/hutr/planyourvisit/maps.htm,21,0.021774032,0.166666667,0.76849544,0,0,0.5,0.005208333,0,0
Q08,66d62efc4c92b073b2002bb9,Campus Maps | University of Nebraska–Lincoln,https://maps.unl.edu/,22,0.021660265,0.166666667,0.774983644,0,0,0,,0,
Q08,66d571cf5e27b9bcf8ff9c49,"All buildings in the Netherlands, shaded by year of construction",http://code.waag.org/buildings/#52.3732 4.9003 11,23,0.021635138,0,0.826649874,0,0,0,0.942708333,0,0
Q08,66d5a4e9f71a5d7a732e7823,City Interactive Map,https://maps.cityoffortwayne.org/maps/map.htm,24,0.021266968,0,0.805844665,0,0,0,0.661458333,0,0
Q08,66d571625e27b9bcf8ff9c45,Count Love,https://countlove.org/,25,0.021195652,0,0.797569036,0,0,0,0,0,0
Q08,66d569933086f83afaa4c2f3,Reprojected Destruction,http://hanshack.com/aleppo/#berlin,26,0.020950594,0,0.817073047,0,0,0,0,0,0
Q08,66d709379842769ddfefe1dd,Maps - Cuyahoga Valley National Park (U.S. National Park Service),https://www.nps.gov/cuva/planyourvisit/maps.htm,27,0.020718816,0,0.767204523,0,0.375,0,0,0.071925424,0
Q08,66e88730dca1e1ff7088bd12,SIMILE Widgets | Exhibit | Examples | US Cities By Population,http://simile-widgets.org/exhibit3/examples/cities/cities.html,28,0.020499109,0,0.812679917,0,0,0,,0,
Q08,66d621ef4c92b073b2002b29,World Heritage Centre - World Heritage Online Map Platform,https://whc.unesco.org/en/wh-gis/,29,0.020467836,0.166666667,0.826373637,0,0,0,0.046875,0,0
Q08,66d70cf49842769ddfefe204,Deployments | FHWA,https://highways.dot.gov/research/structures/ultra-high-performance-concrete/deployments,30,0.020169225,0,0.764495581,0,0,0,0.046875,0,0
Q08,66d5a1dbf71a5d7a732e7801,2023 USDA Plant Hardiness Zone Map | USDA Plant Hardiness Zone Map,https://planthardiness.ars.usda.gov/home,31,0.019808366,0,0.77119118,0,0.375,0,0.026041667,0.072299173,0.000941395
Q08,66d5b0e8273dcf54922691a6,Mapnificent – Dynamic Public Transport Travel Time Maps,https://www.mapnificent.net/,32,0.019727891,0,0.789884269,0,0,0,,0,
Q08,66d5a2a1f71a5d7a732e780a,"World map, satellite view // Earth map online service",https://satellites.pro/,33,0.01969862,0,0.788343966,0,0,0,,0,
Q08,66d61fd54c92b073b2002b10,Unified Hazard Tool,https://earthquake.usgs.gov/hazards/interactive/,34,0.019674101,0,0.770874947,0,0.375,0,,0.072269526,
Q08,66d700e29842769ddfefe17d,Lead Water Service Line Map,https://www.grandrapidsmi.gov/Government/Departments/Water-System/Lead-in-Drinking-Water/Lead-Water-Service-Line-Map,35,0.019617225,0,0.796925694,0,0.375,0,0.348958333,0.074711784,0.01303565
Q08,66d6dd71d35448426ca0660f,Groundwater Data Viewer | Texas Water Development Board,https://www3.twdb.texas.gov/apps/waterdatainteractive/groundwaterdataviewer,36,0.019444444,0,0.796595097,0,0,0,,0,
Q08,66d572485e27b9bcf8ff9c4d,Ungentry,http://codeforboston.github.io/ungentry/,37,0.019265854,0,0.821311593,0,0,0,0.026041667,0,0
Q08,66e886a7dca1e1ff7088bd0d,SIMILE Widgets | Exhibit | Examples | U.S. Presidents,http://simile-widgets.org/exhibit3/examples/presidents/presidents.html,38,0.018768379,0,0.76067555,0,0.375,0,,0.071313333,
Q08,66d5a617f71a5d7a732e7830,Map of Confederate memorials throughout the United States | Southern Poverty Law Center,https://www.splcenter.org/whose-heritage-map,39,0.018567639,0,0.76336652,0,0.375,0,0,0.071565611,0
Q08,66d706159842769ddfefe1b7,Interactive Map,https://www.haponline.org/About-PA-Hospitals/Interactive-Map,40,0.018513514,0,0.762879372,0,0,0,0,0,0
Q10,66d6f16f9842769ddfefe0d0,California Marine Protected Areas (MPAs),https://wildlife.ca.gov/Conservation/Marine/MPAs,1,0.032786885,0.285714286,0.856316686,1,1,1,0.346153846,0.571015486,0.384337346
Q10,66d6f4249842769ddfefe0ef,CBRS Mapper,https://fwsprimary.wim.usgs.gov/CBRSMapper-v2/,2,0.032258065,0,0.866380483,0,0.75,0,0,0.162446341,0
Q10,66d6f4589842769ddfefe0f1,California Coastal Commission,https://www.coastal.ca.gov/publiced/ccd/ccd.html,3,0.030365769,0.142857143,0.819630623,1,1,0.5,0.038461538,0.481243883,0.129565661
Q10,66d7107a9842769ddfefe22c,MassDEP Online Map Viewer - Wetland and Wetland Change Areas Map,https://maps.massgis.digital.mass.gov/images/dep/omv/wetviewer.htm,4,0.030365769,0,0.832049131,0,0,0,0.538461538,0,0
